CUST_NO,간식류,건강식품,농산물,수산물,식사류/반찬,육류,음료,주류
5152,4.11530815109344,4.666666666666667,3.8243430152143847,3.967948717948718,3.9935483870967743,3.3670411985018727,4.553299492385787,3.9845758354755785
5153,3.625916870415648,5.0,3.887780548628429,4.289156626506024,3.325,3.6748466257668713,3.8862745098039215,4.666666666666667
5154,3.9385307346326837,5.0,3.8059701492537314,3.9207920792079207,3.6016483516483517,2.973684210526316,4.183908045977011,4.846153846153846
5155,1.9467455621301775,,2.0436507936507935,1.7543859649122806,2.6176470588235294,2.026315789473684,2.3793103448275863,3.0416666666666665
5156,3.5849056603773586,3.1666666666666665,3.8413978494623655,3.8620689655172415,3.59656652360515,3.634782608695652,3.7072538860103625,5.0
5157,4.43029490616622,,4.181347150259067,4.360655737704918,3.9565217391304346,4.326923076923077,4.177777777777778,4.451219512195122
5158,3.259259259259259,2.0,3.1068702290076335,2.6470588235294117,4.166666666666667,3.3508771929824563,2.8,1.5576923076923077
5159,2.489010989010989,,2.412087912087912,2.2666666666666666,2.3461538461538463,3.25,4.682242990654205,2.0
5160,3.381081081081081,3.1904761904761907,3.9458333333333333,3.4705882352941178,3.510344827586207,3.3840579710144927,3.834224598930481,3.857142857142857
5161,2.888888888888889,,3.0388349514563107,2.4,3.3333333333333335,2.742857142857143,3.951219512195122,4.388888888888889
5162,4.140186915887851,3.6666666666666665,3.96,3.369565217391304,3.9661016949152543,2.577319587628866,4.206896551724138,4.0
5163,4.489583333333333,,4.556,4.1568627450980395,4.177664974619289,4.185483870967742,4.732824427480916,4.333333333333333
5164,4.086092715231788,3.3333333333333335,3.9644808743169397,3.978494623655914,3.2706766917293235,3.0,4.067708333333333,4.75
5165,2.0,1.1818181818181819,2.8333333333333335,1.8636363636363635,2.9411764705882355,3.076923076923077,2.8823529411764706,1.9523809523809523
5166,2.728395061728395,2.3333333333333335,3.2904761904761903,2.6,2.8666666666666667,2.864864864864865,3.358490566037736,2.111111111111111
5167,2.7099236641221376,1.5,2.8503649635036497,2.967391304347826,4.290322580645161,3.4186046511627906,3.15625,4.4646464646464645
5168,3.9893617021276597,1.5,2.7477477477477477,3.176470588235294,3.7818181818181817,3.0,4.533333333333333,
5169,2.8947368421052633,2.0,3.8095238095238093,4.214285714285714,4.0,3.6266666666666665,2.811320754716981,4.0
5170,4.335260115606936,,4.269679300291545,4.47,4.1572327044025155,3.7801724137931036,4.624175824175824,4.625
5171,2.76171875,2.0,2.272727272727273,2.5,1.9642857142857142,1.7894736842105263,4.022222222222222,2.1
5172,2.768292682926829,1.4166666666666667,2.6457399103139014,2.4054054054054053,2.9827586206896552,3.076923076923077,4.473684210526316,3.9047619047619047
5173,4.2272727272727275,3.0,3.9613259668508287,4.128205128205129,3.552941176470588,2.897727272727273,4.355,3.9
5174,3.1357615894039736,3.6666666666666665,3.9624413145539905,3.3134328358208953,2.7698412698412698,3.422222222222222,3.308641975308642,3.7291666666666665
5175,4.361635220125786,4.8,4.593258426966292,4.415384615384616,3.8527004909983633,3.392156862745098,4.550695825049702,2.375
5176,2.495967741935484,1.0,3.052401746724891,2.4864864864864864,2.9782608695652173,3.202020202020202,2.769230769230769,3.761904761904762
5177,2.2298387096774195,,2.323741007194245,2.25,2.533333333333333,2.717948717948718,2.8823529411764706,4.681818181818182
5178,3.4407894736842106,3.3333333333333335,3.4651162790697674,3.6666666666666665,3.1666666666666665,3.5652173913043477,4.114942528735632,4.0
5179,4.75,,4.5423197492163006,4.651162790697675,4.4,3.9855072463768115,4.344827586206897,4.892561983471074
5180,4.119047619047619,5.0,3.98489010989011,3.175438596491228,3.9855072463768115,2.8389830508474576,3.685466377440347,5.0
5181,2.401639344262295,1.5,2.5654761904761907,2.3846153846153846,1.891304347826087,1.7971014492753623,2.789473684210526,3.0
5182,3.0,2.0,2.887272727272727,2.1052631578947367,2.915492957746479,3.9746835443037973,2.6595744680851063,4.589285714285714
5183,4.122857142857143,,4.0495049504950495,3.9869281045751634,3.963636363636364,2.672473867595819,4.243478260869566,4.168141592920354
5184,1.8911917098445596,1.5,2.0727272727272728,2.2222222222222223,3.6666666666666665,3.1,2.4193548387096775,4.6
5185,4.358381502890174,,4.093959731543624,3.9411764705882355,4.190789473684211,4.020618556701031,4.403162055335969,5.0
5186,4.015345268542199,2.857142857142857,4.420353982300885,4.172566371681416,3.3856209150326797,3.379008746355685,4.176470588235294,4.5
5187,2.4823529411764707,4.333333333333333,3.5052631578947366,3.409090909090909,2.4705882352941178,2.769230769230769,4.380952380952381,2.3333333333333335
5188,3.9146341463414633,3.7777777777777777,4.148571428571429,3.9523809523809526,3.9689119170984455,3.3076923076923075,4.160919540229885,3.68
5189,2.6761363636363638,,3.713004484304933,3.3225806451612905,2.372093023255814,3.723404255319149,4.114754098360656,4.2
5190,4.476284584980237,4.666666666666667,4.629969418960244,3.9724770642201834,4.372262773722627,3.544973544973545,4.478632478632479,4.507936507936508
5191,4.380872483221476,4.806451612903226,4.218500797448166,4.5,4.247058823529412,3.948453608247423,4.288629737609329,5.0
5192,4.516,3.3333333333333335,4.344512195121951,3.7423312883435584,4.135593220338983,3.63302752293578,4.712,4.885786802030457
5193,4.231182795698925,3.0,3.7333333333333334,3.057471264367816,3.1009174311926606,3.4266666666666667,3.986159169550173,4.147058823529412
5194,2.0830188679245283,2.0,3.1777777777777776,2.872340425531915,2.8793103448275863,2.5985915492957745,4.241379310344827,4.0
5195,2.826879271070615,1.3076923076923077,2.6006600660066006,3.1649484536082473,3.506849315068493,3.1676646706586826,3.532110091743119,4.5
5196,3.1538461538461537,2.125,4.263803680981595,3.5,2.8,3.75,4.428571428571429,3.0
5197,3.0197368421052633,3.933333333333333,4.340425531914893,4.0588235294117645,3.6,4.529411764705882,3.3465346534653464,3.75
5198,3.0720338983050848,2.0,3.528225806451613,3.1130434782608694,3.6133333333333333,2.9095238095238094,3.4838709677419355,4.927152317880795
5199,4.51424287856072,4.5,4.560675883256528,4.038216560509555,4.0523255813953485,3.5635593220338984,4.707762557077626,3.782608695652174
5200,2.7964071856287425,1.5555555555555556,3.3768115942028984,3.1875,2.441860465116279,3.4,3.80327868852459,2.0
5201,3.792834890965732,3.5,4.633540372670807,4.041237113402062,3.398230088495575,3.587982832618026,4.060763888888889,4.266666666666667
5202,2.6684491978609626,2.0,4.252873563218391,3.909090909090909,4.433333333333334,3.5483870967741935,3.6307692307692307,3.230769230769231
5203,1.476510067114094,1.3333333333333333,2.110410094637224,2.0,3.3333333333333335,1.5733333333333333,2.0,2.0
5204,4.223918575063613,,3.2188065099457503,3.522727272727273,3.9634146341463414,2.6416666666666666,4.550925925925926,4.666666666666667
5205,2.77037037037037,2.25,3.627906976744186,3.45,4.222222222222222,3.357142857142857,3.0,2.9272727272727272
5206,3.9948805460750854,3.0,3.7096069868995634,3.7476635514018692,4.099099099099099,3.1437908496732025,3.8090692124105012,4.333333333333333
5207,2.663265306122449,,3.82,3.3421052631578947,2.8507462686567164,3.675,3.4166666666666665,4.612903225806452
5208,2.198675496688742,2.3333333333333335,2.6206896551724137,2.3846153846153846,3.6666666666666665,4.0,3.1627906976744184,4.4
5209,2.8044077134986227,2.0526315789473686,3.987841945288754,2.9902912621359223,3.0775862068965516,3.265193370165746,3.6649484536082473,4.329545454545454
5210,2.6208530805687205,,3.5555555555555554,2.2857142857142856,4.142857142857143,3.3846153846153846,3.767123287671233,4.0588235294117645
5211,1.4926108374384237,1.0769230769230769,1.9318181818181819,1.575,2.25,1.4705882352941178,2.0,2.65625
5212,4.3099630996309966,4.5,4.263922518159807,4.295774647887324,3.977900552486188,3.539877300613497,4.625899280575539,4.159235668789809
5213,2.0074074074074075,1.2,3.449197860962567,2.314814814814815,2.891891891891892,3.45679012345679,3.533333333333333,4.5
5214,3.7018970189701896,2.125,3.7559055118110236,3.1818181818181817,3.0246913580246915,3.816666666666667,4.043478260869565,3.0
5215,2.953623188405797,2.0,4.040955631399317,2.4166666666666665,3.84251968503937,3.3333333333333335,3.181318681318681,4.3
5216,3.921658986175115,3.6,3.7115384615384617,3.515625,3.4603960396039604,3.58,4.214953271028038,4.785714285714286
5217,1.929078014184397,1.5,3.318840579710145,2.85,2.9285714285714284,2.1153846153846154,2.6721311475409837,3.04
5218,3.8400597907324365,2.5714285714285716,3.81573896353167,3.5337837837837838,2.9279661016949152,3.248868778280543,4.008869179600887,4.561702127659575
5219,3.9105431309904155,1.8333333333333333,3.775811209439528,3.217391304347826,3.5161290322580645,3.6666666666666665,4.359183673469388,4.52
5220,4.312676056338028,,3.8620689655172415,3.9444444444444446,3.636904761904762,3.193548387096774,4.057915057915058,4.877300613496932
5221,4.192786069651741,4.0,4.417279411764706,4.680555555555555,3.9411764705882355,4.2140672782874615,4.48460661345496,4.723809523809524
5222,3.3102625298329356,4.181818181818182,4.37621359223301,3.9150943396226414,3.5542168674698793,3.774193548387097,4.1610738255033555,4.444444444444445
5223,1.932,1.75,3.388888888888889,3.5,1.0,3.4166666666666665,2.723404255319149,4.023255813953488
5224,3.951501154734411,1.5,3.9107142857142856,4.1138211382113825,3.951219512195122,3.356521739130435,4.104166666666667,4.24
5225,2.7452830188679247,,3.2777777777777777,4.066666666666666,3.5185185185185186,3.5454545454545454,2.847826086956522,5.0
5226,4.327519379844961,2.076923076923077,4.3904448105436575,3.764705882352941,4.3475409836065575,3.7746478873239435,4.209580838323354,3.642857142857143
5227,2.7777777777777777,,3.130434782608696,2.0,1.0,3.5,2.230769230769231,5.0
5228,3.1979166666666665,2.6666666666666665,3.0224719101123596,2.3728813559322033,3.567741935483871,3.0545454545454547,3.488721804511278,3.0
5229,4.2709677419354835,4.857142857142857,4.171532846715328,3.9669421487603307,3.982142857142857,3.164705882352941,3.9469026548672566,4.545454545454546
5230,4.261363636363637,4.25,3.71875,4.0,3.8692307692307693,3.5636363636363635,3.947019867549669,4.142857142857143
5231,4.574468085106383,5.0,4.48559670781893,4.486301369863014,3.9693877551020407,4.247058823529412,4.648854961832061,4.0
5232,2.7364620938628157,2.3333333333333335,2.9051094890510947,2.6956521739130435,2.0392156862745097,2.68,3.4615384615384617,2.7142857142857144
5233,4.016207455429497,5.0,3.5594149908592323,3.753086419753086,3.44311377245509,3.5636363636363635,3.230769230769231,2.230769230769231
5234,4.290322580645161,3.3333333333333335,3.8912579957356077,3.1686746987951806,3.912751677852349,3.736,4.642553191489362,4.8352941176470585
5235,3.925531914893617,3.0,4.055555555555555,3.8584070796460175,3.340909090909091,3.5166666666666666,4.510948905109489,4.588235294117647
5236,4.038461538461538,4.0,4.1838235294117645,3.7058823529411766,3.890322580645161,3.4074074074074074,4.44,4.25
5237,2.734513274336283,2.5833333333333335,3.8048780487804876,2.621212121212121,2.5579710144927534,3.3733333333333335,3.712121212121212,4.625
5238,2.03125,1.6486486486486487,2.1847133757961785,1.7083333333333333,2.3461538461538463,1.6862745098039216,1.7027027027027026,4.984848484848484
5239,1.8423913043478262,1.6666666666666667,2.623762376237624,3.2195121951219514,2.0,3.289473684210526,3.963636363636364,2.0
5240,2.546218487394958,5.0,2.9805825242718447,2.3958333333333335,2.682926829268293,3.017857142857143,3.2666666666666666,4.0
5241,2.455737704918033,1.3333333333333333,4.052238805970149,3.52,3.466666666666667,3.4411764705882355,3.6097560975609757,3.769230769230769
5242,4.242362525458248,4.125,4.375510204081633,3.914285714285714,3.961764705882353,3.2408376963350785,4.3367003367003365,4.184615384615385
5243,4.644705882352941,,4.535714285714286,3.9072164948453607,4.197247706422019,3.653679653679654,4.431034482758621,3.0
5244,3.8214285714285716,3.5,3.45,3.5806451612903225,3.643939393939394,3.1686746987951806,4.495535714285714,3.4166666666666665
5245,4.137254901960785,4.0,3.807894736842105,3.2589285714285716,4.0344827586206895,3.0,4.528901734104046,3.0
5246,2.2265625,2.2,2.15,2.0,2.731707317073171,2.0294117647058822,3.152173913043478,4.396825396825397
5247,3.9657534246575343,,4.269662921348314,3.9545454545454546,4.2075471698113205,3.4838709677419355,4.293478260869565,4.540909090909091
5248,2.2344322344322345,1.5,2.789808917197452,2.53125,2.2093023255813953,3.4,2.6,4.095238095238095
5249,4.368715083798882,3.6666666666666665,3.9936102236421727,3.9130434782608696,4.433333333333334,3.1470588235294117,3.3300970873786406,3.4242424242424243
5250,2.041176470588235,1.0,2.18,2.6666666666666665,3.3636363636363638,2.7333333333333334,2.0,2.6666666666666665
5251,2.7804878048780486,3.5,2.911111111111111,2.263157894736842,3.4285714285714284,2.25,4.13671875,3.642857142857143
5252,3.797169811320755,2.9375,4.147329650092081,4.163522012578617,3.397590361445783,3.6867469879518073,3.8627450980392157,3.4266666666666667
5253,2.741007194244604,1.3333333333333333,2.403587443946188,3.3529411764705883,2.9444444444444446,2.757575757575758,3.985074626865672,4.116666666666666
5254,4.5012165450121655,5.0,4.225519287833828,4.0588235294117645,3.5393939393939395,4.239316239316239,4.251572327044025,4.714285714285714
5255,4.349143610013175,3.0,4.127413127413128,4.536585365853658,3.6358381502890174,3.8215962441314555,4.150735294117647,4.222222222222222
5256,3.6525679758308156,2.0,4.384839650145772,3.7941176470588234,3.9327731092436973,3.9236641221374047,4.768060836501901,4.051546391752577
5257,4.448844884488449,4.363636363636363,4.353623188405797,4.709219858156028,3.8536585365853657,4.093373493975903,4.3316953316953315,4.573770491803279
5258,2.3072289156626504,3.0,3.1076923076923078,2.6875,3.5625,4.0,3.27027027027027,4.0
5259,4.3468834688346885,4.5,4.469957081545064,4.516483516483516,3.7411003236245954,3.898550724637681,4.706214689265536,5.0
5260,2.9574468085106385,1.5,3.1444444444444444,1.894736842105263,2.04,2.3333333333333335,4.111111111111111,4.214285714285714
5261,2.92507204610951,1.5,3.4335664335664338,2.652173913043478,2.8737864077669903,3.1,3.173076923076923,3.0
5262,4.1530054644808745,2.0,3.656934306569343,3.764705882352941,3.6470588235294117,3.6818181818181817,4.444444444444445,5.0
5263,4.673139158576052,,3.9663461538461537,4.408450704225352,4.260683760683761,4.358974358974359,3.8191489361702127,3.0
5264,3.899029126213592,,4.359717868338558,3.734982332155477,3.7941176470588234,3.506930693069307,3.4315068493150687,4.75
5265,2.1379310344827585,1.25,3.72,3.0,2.5,3.3684210526315788,3.9444444444444446,4.0
5266,3.2096774193548385,4.0,2.9770114942528734,2.2142857142857144,3.875,3.127659574468085,3.690909090909091,4.3478260869565215
5267,4.118959107806692,4.75,3.9765625,3.46875,3.9238095238095236,2.948717948717949,3.5555555555555554,3.1538461538461537
5268,2.3109756097560976,1.0,2.139393939393939,1.625,2.652173913043478,2.2954545454545454,2.7209302325581395,3.44
5269,2.0,1.5769230769230769,2.550724637681159,2.1,2.857142857142857,1.3333333333333333,2.6333333333333333,4.285714285714286
5270,2.3764044943820224,1.0,2.4057971014492754,1.9452054794520548,1.4555555555555555,3.3225806451612905,3.75,4.266666666666667
5271,3.0742857142857143,2.0,3.2378223495702008,2.95,2.7972972972972974,3.1186440677966103,3.8181818181818183,4.7368421052631575
5272,2.57487922705314,1.0,2.6272189349112427,2.227272727272727,2.024793388429752,3.0961538461538463,3.130434782608696,3.783132530120482
5273,4.018072289156627,4.2,4.057401812688822,3.2095238095238097,4.1,2.989795918367347,3.935672514619883,3.8214285714285716
5274,4.691964285714286,,4.114942528735632,3.8507462686567164,3.7739726027397262,4.25531914893617,4.179775280898877,4.869565217391305
5275,3.602305475504323,4.0,4.176470588235294,3.057142857142857,3.4673721340388006,2.8766233766233764,3.1314285714285712,
5276,4.049315068493151,5.0,3.7879858657243815,3.5945945945945947,3.4306930693069306,3.5436893203883497,3.8044554455445545,4.585365853658536
5277,4.116402116402116,3.3333333333333335,3.919431279620853,3.5,3.6845238095238093,3.4651162790697674,4.18705035971223,4.625
5278,4.724226804123711,,4.5115089514066495,4.757281553398058,4.32484076433121,4.2936507936507935,4.84020618556701,4.76123595505618
5279,2.1265822784810124,1.75,3.3582089552238807,2.7419354838709675,2.8076923076923075,2.6956521739130435,3.457627118644068,3.392857142857143
